source target weight_t0 weight_t1 weight_t2 weight_t3 weight_t4 weight_t5 weight_t6
42 384 1 0 0 0 0 0 0
42 409 1 0 0 0 0 0 0
43 3 1 0 0 0 0 0 0
43 9 1 0 0 0 0 0 0
43 24 1 0 0 0 0 0 0
43 61 1 1 1 1 0 0 0
43 74 1 1 1 1 1 1 1
43 94 1 0 0 0 0 0 0
43 122 1 0 1 1 0 0 0
43 155 1 0 0 0 0 0 0
43 161 1 0 0 0 0 0 0
43 163 1 0 0 0 0 0 0
43 178 1 0 0 0 0 0 0
43 194 0 0 0 0 0 0 1
43 208 0 0 0 0 1 1 1
43 220 1 0 0 0 0 0 0
43 250 1 0 0 0 0 0 0
43 266 1 0 0 0 0 0 0
43 388 1 0 0 0 0 0 0
43 411 1 0 0 0 0 0 0
43 446 1 0 0 0 0 0 0
44 17 0 0 1 1 1 0 0
44 28 1 1 0 0 0 0 0
44 35 1 0 0 0 0 0 0
44 56 1 1 1 1 1 1 1
44 126 1 1 1 1 1 1 1
44 135 1 1 1 0 0 0 0
44 137 1 0 0 0 0 0 0
44 140 0 0 0 1 1 1 1
44 142 1 0 0 0 0 0 0
44 146 0 1 0 0 0 0 0
44 153 1 0 0 0 0 0 0
44 178 1 0 0 0 0 0 0
44 214 0 0 0 0 0 1 1
44 252 1 0 0 0 0 0 0
44 254 1 0 0 0 0 0 0
44 337 1 0 0 0 0 0 0
44 344 1 0 0 0 0 0 0
44 396 1 0 0 0 0 0 0
44 456 1 0 0 0 0 0 0
44 467 1 0 0 0 0 0 0
44 498 0 0 0 0 1 1 0
45 27 1 1 1 0 0 0 0
45 47 1 0 0 0 0 0 0
45 49 0 0 0 1 1 1 1
45 52 0 0 0 1 1 1 1
45 91 0 0 0 0 0 0 1
45 146 1 0 0 0 0 0 0
45 158 1 0 0 0 0 0 0
45 164 1 0 0 0 0 0 0
45 186 1 0 0 0 0 0 0
45 198 0 0 0 0 0 0 1
45 241 1 0 0 0 0 0 0
45 249 0 0 0 0 1 1 1
45 363 0 0 0 0 0 0 1
45 394 1 0 0 0 0 0 0
45 416 0 0 0 0 0 1 1
46 1 0 0 1 0 0 0 0
46 2 1 0 0 0 0 0 0
46 8 1 1 1 1 1 0 0
46 19 1 1 1 1 1 1 1
46 33 1 0 0 0 0 0 0
46 55 1 1 0 0 0 0 0
46 63 1 0 0 0 0 0 0
46 85 0 0 0 1 1 1 1
46 86 1 1 1 1 1 1 1
46 145 1 0 0 0 0 0 0
46 154 1 1 1 1 0 0 0
46 216 1 0 0 0 0 0 0
46 296 1 0 0 0 0 0 0
46 304 1 0 0 0 0 0 0
46 333 1 0 0 0 0 0 0
46 371 1 0 0 0 0 0 0
47 3 0 0 0 1 1 1 0
47 11 0 0 1 1 1 1 1
47 13 1 1 1 1 1 1 1
47 28 1 0 0 0 0 0 0
47 67 1 0 0 0 0 0 0
47 81 1 0 0 0 0 0 0
47 98 1 0 0 0 0 0 0
47 110 0 1 1 1 1 0 0
47 113 1 0 0 0 0 0 0
47 127 0 1 1 1 1 1 1
47 149 0 0 0 1 1 0 0
47 168 1 0 0 0 0 0 0
47 183 1 0 0 0 0 0 0
47 208 1 0 0 0 0 0 0
47 213 1 0 0 0 0 0 0
47 229 1 0 0 0 0 0 0
47 251 1 0 0 0 0 0 0
47 274 1 0 0 0 0 0 0
47 277 1 0 0 0 0 0 0
47 300 1 0 0 0 0 0 0
47 317 1 0 0 0 0 0 0
47 324 1 0 0 0 0 0 0
47 349 0 0 0 0 0 1 1
47 354 1 0 0 0 0 0 0
47 357 1 0 0 0 0 0 0
47 372 1 0 0 0 0 0 0
47 399 1 0 0 0 0 0 0
47 407 1 0 0 0 0 0 0
48 62 0 1 1 1 1 0 0
48 74 1 0 0 0 0 0 0
48 91 1 0 0 0 0 0 0
48 109 0 0 1 1 1 0 0
48 159 1 0 0 0 0 0 0
48 161 1 0 0 0 0 0 0
48 250 1 0 0 0 0 0 0
48 304 1 0 0 0 0 0 0
48 370 1 0 0 0 0 0 0
48 373 1 0 0 0 0 0 0
48 407 1 0 0 0 0 0 0
48 420 1 0 0 0 0 0 0
49 4 0 0 0 1 1 1 1
49 9 1 0 0 0 0 0 0
49 14 1 1 1 0 0 0 0
49 34 1 1 1 0 0 0 0
49 41 1 1 1 1 0 0 0
49 53 1 0 0 0 0 0 0
49 58 0 0 0 1 1 1 1
49 77 0 0 0 1 1 0 0
49 84 0 0 0 1 0 0 0
49 85 1 0 0 0 0 0 0
49 109 1 0 0 0 0 0 0
49 115 1 0 0 0 0 0 0
49 125 1 0 0 0 0 0 0
49 131 1 0 0 0 0 0 0
49 137 1 0 0 0 0 0 0
49 155 1 1 1 1 0 0 0
49 194 0 0 0 0 0 1 1
49 205 1 0 0 0 0 0 0
49 211 1 0 0 0 0 0 0
49 245 1 0 0 0 0 0 0
49 286 1 0 0 0 0 0 0
49 296 1 0 0 0 0 0 0
49 309 1 0 0 0 0 0 0
49 397 0 0 0 0 0 1 1
49 431 1 0 0 0 0 0 0
49 452 1 0 0 0 0 0 0
49 474 1 0 0 0 0 0 0
50 24 0 0 0 0 1 1 1
50 96 1 0 0 0 0 0 0
50 128 1 0 0 0 0 0 0
50 136 1 0 0 0 0 0 0
50 154 1 1 1 1 1 1 1
50 180 1 0 0 0 0 0 0
50 255 1 0 0 0 0 0 0
50 263 1 0 0 0 0 0 0
50 342 1 0 0 0 0 0 0
50 357 1 0 0 0 0 0 0
50 371 1 0 0 0 0 0 0
50 443 1 0 0 0 0 0 0
51 0 1 0 0 0 0 0 0
51 5 1 0 0 0 0 0 0
51 21 1 0 0 0 0 0 0
51 27 1 1 1 0 0 0 0
51 34 1 1 1 1 1 1 1
51 87 0 0 0 1 1 1 1
51 99 1 0 0 0 0 0 0
51 113 1 0 0 0 0 0 0
51 194 1 0 0 0 0 0 0
51 238 1 0 0 0 0 0 0
51 290 1 0 0 0 0 0 0
51 298 1 0 0 0 0 0 0
51 299 1 0 0 0 0 0 0
51 309 1 0 0 0 0 0 0
51 325 1 0 0 0 0 0 0
51 387 1 0 0 0 0 0 0
51 393 1 0 0 0 0 0 0
51 407 1 0 0 0 0 0 0
51 441 1 0 0 0 0 0 0
51 478 1 0 0 0 0 0 0
52 3 1 0 0 0 0 0 0
52 12 1 0 0 0 0 0 0
52 22 1 0 0 0 0 0 0
52 113 1 1 0 0 0 0 0
52 138 1 0 0 0 0 0 0
52 139 1 1 1 1 1 1 1
52 157 1 0 0 0 0 0 0
52 170 0 0 0 0 0 1 1
52 200 1 0 0 0 0 0 0
52 267 1 0 0 0 0 0 0
52 328 1 0 0 0 0 0 0
52 420 1 0 0 0 0 0 0
52 445 1 0 0 0 0 0 0
52 456 1 0 0 0 0 0 0
53 17 1 0 0 0 0 0 0
53 21 1 0 0 0 0 0 0
53 44 1 1 0 0 0 0 0
53 109 1 0 0 0 0 0 0
53 122 1 0 0 0 0 0 0
53 153 1 0 0 0 0 0 0
53 222 1 0 0 0 0 0 0
53 276 1 0 0 0 0 0 0
53 345 1 0 0 0 0 0 0
53 348 1 0 0 0 0 0 0
53 384 1 0 0 0 0 0 0
53 397 0 0 0 0 0 0 1
53 406 1 0 0 0 0 0 0
53 433 1 0 0 0 0 0 0
53 453 1 0 0 0 0 0 0
53 483 1 0 0 0 0 0 0
53 496 1 0 0 0 0 0 0
54 1 0 0 1 1 1 1 1
54 8 1 1 0 0 0 0 0
54 53 1 0 0 0 0 0 0
54 60 1 0 0 0 0 0 0
54 74 0 1 1 1 0 0 0
54 78 0 1 0 0 0 0 0
54 90 1 0 0 0 0 0 0
54 93 1 0 0 0 0 0 0
54 100 0 0 0 1 1 1 1
54 171 1 0 0 0 0 0 0
54 191 1 0 0 0 0 0 0
54 226 1 0 0 0 0 0 0
54 273 1 0 0 0 0 0 0
54 306 1 0 0 0 0 0 0
54 337 1 0 0 0 0 0 0
54 369 1 0 0 0 0 0 0
54 416 1 0 0 0 0 0 0
54 431 1 0 0 0 0 0 0
54 445 1 1 1 1 0 0 0
55 62 1 0 0 0 0 0 0
55 134 0 0 0 1 0 0 0
55 146 1 0 0 0 0 0 0
55 175 1 0 0 0 0 0 0
55 194 1 0 0 0 0 0 0
55 243 1 0 0 0 0 0 0
55 272 1 0 0 0 0 0 0
55 292 1 0 0 0 0 0 0
55 310 1 0 0 0 0 1 1
55 318 1 0 0 0 0 0 0
55 332 1 0 0 0 0 0 0
55 346 1 0 0 0 0 0 0
55 365 1 0 0 0 0 0 0
55 375 1 0 0 0 0 0 0
55 421 1 0 0 0 0 0 0
55 427 1 0 0 0 0 0 0
55 439 1 0 0 0 0 0 0
55 453 1 0 0 0 0 0 0
56 0 1 0 0 0 0 0 0
56 12 1 0 0 0 0 0 0
56 34 1 1 1 1 1 1 1
56 36 0 0 1 1 1 1 1
56 45 1 0 0 0 0 0 0
56 49 1 0 0 0 0 0 0
56 70 1 0 0 0 0 0 0
56 83 1 0 0 0 0 0 0
56 96 1 1 1 1 1 1 1
56 97 1 0 0 0 0 0 0
56 105 1 0 0 0 0 0 0
56 123 1 1 1 1 1 1 1
56 124 1 0 0 0 0 0 0
56 148 1 0 0 0 0 0 0
56 212 1 0 0 0 0 0 0
56 222 1 0 0 0 0 0 0
56 249 1 0 0 0 0 0 0
56 252 1 0 0 0 0 0 0
56 292 0 0 0 0 1 1 1
56 325 1 0 0 0 0 0 0
56 330 1 0 0 0 0 0 0
56 431 1 0 0 0 0 0 0
56 460 1 0 0 0 0 0 0
56 485 1 0 0 0 0 0 0
57 83 1 0 0 0 0 0 0
57 107 1 0 0 0 0 0 0
57 235 1 0 0 0 0 0 0
57 289 1 0 0 0 0 0 0
57 353 1 0 0 0 0 0 0
57 386 1 0 0 0 0 0 0
57 398 1 0 0 0 0 0 0
57 481 1 0 0 0 0 0 0
58 1 1 0 0 0 0 0 0
58 9 0 1 1 1 1 1 0
58 10 0 1 1 0 0 0 0
58 20 1 0 0 0 0 0 0
58 49 0 1 1 1 1 1 1
58 99 0 1 1 1 1 0 0
58 146 1 1 1 1 1 1 1
58 157 1 0 0 0 0 0 0
58 159 1 0 0 0 0 0 0
58 194 1 0 0 0 0 0 0
58 202 0 0 0 0 1 1 1
58 230 1 0 0 0 0 0 0
58 293 1 0 0 0 0 0 0
58 304 1 0 0 0 0 0 0
58 309 0 0 0 0 0 0 1
58 334 1 0 0 0 0 0 0
58 365 1 0 0 0 0 0 0
58 423 0 0 0 0 1 1 1
59 19 0 1 1 1 1 1 0
59 34 1 0 0 0 0 0 0
59 38 0 0 0 1 0 0 0
59 48 1 0 0 0 0 0 0
59 50 1 0 0 0 0 0 0
59 55 1 0 0 0 0 0 0
59 76 1 0 0 0 0 0 0
59 85 1 1 0 0 0 0 0
59 94 0 0 0 0 1 1 1
59 102 1 0 0 0 0 0 0
59 107 0 0 1 0 0 0 0
59 136 1 1 1 1 1 1 1
59 153 0 0 0 1 0 0 0
59 164 1 1 1 1 1 1 1
59 180 1 0 0 0 0 0 0
59 195 0 0 0 0 0 1 1
59 274 1 0 0 0 0 0 0
59 292 1 0 0 0 0 0 0
59 372 1 0 0 0 0 0 0
59 379 1 0 0 0 0 0 0
59 383 1 0 0 0 0 0 0
59 400 1 0 0 0 0 0 0
59 435 1 0 0 0 0 0 0
59 443 1 0 0 0 0 0 0
60 4 1 1 1 1 1 1 1
60 9 1 0 0 0 0 0 0
60 13 1 0 0 0 0 0 0
60 31 1 0 0 0 0 0 0
60 50 1 0 0 0 0 0 0
60 61 1 0 0 0 0 0 0
60 68 1 0 0 0 0 0 0
60 71 1 0 0 0 0 0 0
60 80 1 1 0 0 0 0 0
60 109 1 0 0 0 0 0 0
60 153 1 1 0 0 0 0 0
60 155 0 0 1 0 0 0 0
60 162 0 0 0 1 1 1 1
60 218 1 0 0 0 0 0 0
60 225 1 0 0 0 0 0 0
60 228 1 0 0 0 0 0 0
60 261 1 0 0 0 0 0 0
60 284 1 0 0 0 0 0 0
60 325 1 0 0 0 0 0 0
60 366 1 0 0 0 0 0 0
60 423 1 0 0 0 0 0 0
60 476 1 0 0 0 0 0 0
60 490 1 0 0 0 0 0 0
60 496 1 0 0 0 0 0 0
61 6 1 0 0 0 0 0 0
61 16 1 0 0 0 0 0 0
61 28 0 0 0 1 1 1 1
61 39 1 0 0 0 0 0 0
61 59 1 0 0 0 0 0 0
61 65 0 0 0 1 1 1 1
61 78 0 1 1 1 1 1 0
61 87 1 1 0 0 0 0 0
61 124 1 0 0 0 0 0 0
61 127 1 1 0 0 0 0 0
61 135 1 0 0 0 0 0 0
61 165 0 0 0 0 0 1 1
61 178 1 0 0 0 0 0 0
61 204 1 0 0 0 0 0 0
61 213 1 0 0 0 0 0 0
61 256 1 0 0 0 0 0 0
61 328 1 0 0 0 0 0 0
61 333 0 0 0 0 1 0 0
61 346 1 0 0 0 0 0 0
61 366 1 0 0 0 0 0 0
61 372 1 0 0 0 0 0 0
61 384 1 0 0 0 0 0 0
61 392 0 0 0 0 0 1 1
61 446 1 0 0 0 0 0 0
61 483 1 0 0 0 0 0 0
62 52 1 0 0 0 0 0 0
62 58 1 0 0 0 0 0 0
62 75 1 0 0 0 0 0 0
62 84 1 0 0 0 0 0 0
62 92 1 1 0 0 0 0 0
62 122 1 0 0 0 0 0 0
62 156 0 1 0 0 0 0 0
62 190 1 0 0 0 0 0 0
62 202 1 0 0 0 0 0 0
62 222 1 0 0 0 0 0 0
62 276 0 0 0 0 0 0 1
62 308 1 0 0 0 0 0 0
62 309 1 0 0 0 0 0 0
62 321 1 0 0 0 0 0 0
62 373 1 0 0 0 0 0 0
62 386 0 0 0 0 0 1 0
62 388 1 0 0 0 0 0 0
62 394 1 0 0 0 0 0 0
62 418 1 0 0 0 0 0 0
63 8 1 0 0 0 0 0 0
63 16 0 0 0 1 0 0 0
63 89 0 1 1 1 0 0 0
63 99 1 0 0 0 0 0 0
63 127 1 1 1 1 1 0 0
63 145 0 0 1 1 1 1 1
63 188 1 0 0 0 0 0 0
63 217 0 0 0 0 0 1 1
63 310 1 0 0 0 0 0 0
63 341 1 0 0 0 0 0 0
63 346 1 1 0 0 0 0 0
63 425 1 0 0 0 0 0 0
63 446 1 0 0 0 0 0 0
63 479 1 0 0 0 0 0 0
64 31 1 0 0 0 0 0 0
64 65 0 0 1 1 1 1 1
64 98 1 0 0 0 0 0 0
64 114 1 0 0 0 0 0 0
64 139 1 1 1 1 1 1 1
64 206 1 0 0 0 0 0 0
64 208 1 0 0 0 0 0 0
64 251 1 0 0 0 0 0 0
64 305 1 0 0 0 0 0 0
64 306 0 0 0 0 1 1 1
64 319 1 0 0 0 0 0 0
64 340 1 0 0 0 0 0 0
64 351 1 0 0 0 0 0 0
64 385 0 0 0 0 0 0 1
64 430 1 0 0 0 0 0 0
64 437 1 0 0 0 0 0 0
64 474 1 0 0 0 0 0 0
65 12 1 0 0 0 0 0 0
65 19 1 0 0 0 0 0 0
65 30 1 0 0 0 0 0 0
65 42 1 0 0 0 0 0 0
65 52 1 1 0 0 0 0 0
65 64 1 0 0 0 0 0 0
65 84 1 0 0 0 0 0 0
65 85 1 0 0 0 0 0 0
65 100 1 0 0 0 0 0 0
65 119 0 0 0 0 0 0 1
65 128 1 0 0 0 0 0 0
65 192 1 0 0 0 0 0 0
65 281 1 0 0 0 0 0 0
65 323 1 0 0 0 0 0 0
65 324 1 0 0 0 0 0 0
65 338 1 0 0 0 0 0 0
65 362 1 0 0 0 0 0 0
65 468 0 0 0 0 0 1 1
65 490 1 0 0 0 0 0 0
66 15 1 0 0 0 0 0 0
66 19 1 0 0 0 0 0 0
66 21 0 0 1 1 1 1 1
66 28 1 0 0 0 0 0 0
66 34 1 0 0 0 0 0 0
66 44 1 0 0 0 0 0 0
66 81 1 0 0 0 0 0 0
66 92 1 0 0 0 0 0 0
66 124 0 1 1 1 0 0 0
66 130 0 0 0 1 1 0 0
66 139 0 0 0 0 0 0 1
66 171 0 0 0 0 0 0 1
66 175 0 0 0 0 0 1 1
66 242 0 0 0 0 0 1 1
66 353 1 0 0 0 0 0 0
66 422 1 0 0 0 0 0 0
66 461 1 0 0 0 0 0 0
66 484 1 0 0 0 0 0 0
66 496 1 0 0 0 0 0 0
67 5 0 1 0 0 0 0 0
67 36 1 0 0 0 0 0 0
67 46 1 0 0 0 0 0 0
67 47 1 0 0 0 0 0 0
67 76 1 0 0 0 0 0 0
67 143 0 1 1 0 0 0 0
67 155 1 1 1 1 1 0 0
67 191 1 0 0 0 0 0 0
67 270 1 0 0 0 0 0 0
67 358 1 0 0 0 0 0 0
67 371 1 0 0 0 0 0 0
67 420 0 0 0 0 0 1 1
67 469 0 0 0 0 1 1 1
68 11 1 0 0 0 0 0 0
68 26 0 0 0 1 1 1 0
68 28 1 0 0 0 0 0 0
68 35 1 0 0 0 0 0 0
68 39 1 0 0 0 0 0 0
68 52 1 0 0 0 0 0 0
68 76 1 1 1 1 0 0 0
68 77 1 0 0 0 0 0 0
68 102 0 0 1 1 0 0 0
68 127 1 1 1 1 0 0 0
68 283 1 0 0 0 0 0 0
68 335 0 0 0 0 0 1 1
68 343 1 0 0 0 0 0 0
68 386 1 0 0 0 0 0 0
68 431 1 0 0 0 0 0 0
68 433 1 0 0 0 0 0 0
68 482 1 0 0 0 0 0 0
68 490 1 0 0 0 0 0 0
69 13 0 0 1 1 1 1 1
69 88 1 1 1 0 0 0 0
69 120 1 0 0 0 0 0 0
69 129 1 0 0 0 0 0 0
69 152 1 0 0 0 0 0 0
69 164 1 1 1 1 1 1 1
69 174 1 0 0 0 0 0 0
69 176 1 0 0 0 0 0 0
69 211 1 0 0 0 0 0 0
69 220 1 0 0 0 0 0 0
69 305 1 0 0 0 0 0 0
69 358 1 0 0 0 0 0 0
69 378 0 0 0 0 0 0 1
69 389 0 0 0 0 0 1 1
69 423 1 0 0 0 0 0 0
69 467 1 0 0 0 0 0 0
70 21 1 0 0 0 0 0 0
70 51 0 0 1 0 0 0 0
70 75 0 1 1 1 1 1 1
70 90 1 0 0 0 0 0 0
70 101 1 0 0 0 0 0 0
70 102 0 1 1 1 1 1 1
70 134 1 0 0 0 0 0 0
70 158 1 0 0 0 0 0 0
70 182 0 0 0 0 1 1 1
70 223 1 0 0 0 0 0 0
70 246 1 0 0 0 0 0 0
70 263 1 0 0 0 0 0 0
70 287 1 0 0 0 0 0 0
70 324 1 0 0 0 0 0 0
70 374 0 0 0 0 0 1 1
70 440 0 0 0 0 1 1 1
70 460 1 0 0 0 0 0 0
70 465 1 0 0 0 0 0 0
71 36 1 0 0 0 0 0 0
71 84 1 0 0 0 0 0 0
71 146 1 0 0 0 0 0 0
71 156 1 0 0 0 0 0 0
71 165 0 0 0 0 1 1 1
71 169 1 0 0 0 0 0 0
71 244 1 0 0 0 0 0 0
71 286 1 0 0 0 0 0 0
71 350 1 0 0 0 0 0 0
71 387 1 0 0 0 0 0 0
71 417 1 0 0 0 0 0 0
71 474 1 0 0 0 0 0 0
72 7 1 0 0 0 0 0 0
72 10 1 0 0 0 0 0 0
72 43 1 1 1 1 1 0 0
72 57 1 0 0 0 0 0 0
72 64 1 0 0 0 0 0 0
72 70 1 1 1 1 1 1 1
72 78 1 0 0 0 0 0 0
72 89 1 0 0 0 0 0 0
72 194 1 0 0 0 0 0 0
72 292 0 0 0 0 0 1 1
72 294 1 0 0 0 0 0 0
72 298 1 0 0 0 0 0 0
72 326 1 0 0 0 0 0 0
72 396 1 0 0 0 0 0 0
72 417 1 0 0 0 0 0 0
72 423 0 0 0 0 1 0 0
73 15 1 1 1 1 0 0 0
73 18 1 0 0 0 0 0 0
73 120 1 1 1 1 1 0 0
73 131 1 0 0 0 0 0 0
73 138 1 1 1 1 1 1 1
73 182 1 0 0 0 0 0 0
73 217 1 0 0 0 0 0 0
73 285 1 0 0 0 0 0 0
73 477 1 0 0 0 0 0 0
74 13 1 1 1 1 1 1 1
74 76 1 0 0 0 0 0 0
74 85 0 0 0 0 1 1 1
74 88 0 0 0 1 1 1 1
74 123 1 0 0 0 0 0 0
74 134 1 0 0 0 0 0 0
74 308 1 0 0 0 0 0 0
74 321 0 0 0 0 0 1 0
74 332 0 0 0 0 0 1 1
74 362 1 0 0 0 0 0 0
74 384 1 0 0 0 0 0 0
74 459 1 0 0 0 0 0 0
75 8 1 0 0 0 0 0 0
75 19 1 0 0 0 0 0 0
75 35 0 0 0 0 0 1 0
75 60 1 1 1 1 0 0 0
75 76 1 0 0 0 0 0 0
75 78 1 0 0 0 0 0 0
75 93 1 0 0 0 0 0 0
75 113 0 1 1 1 0 0 0
75 119 0 1 1 0 0 0 0
75 138 1 0 0 0 0 0 0
75 296 1 0 0 0 0 0 0
75 309 1 0 0 0 0 0 0
75 356 1 0 0 0 0 0 0
75 397 1 0 0 0 0 0 0
76 9 1 0 0 0 0 0 0
76 22 0 0 0 1 1 1 1
76 24 1 0 0 0 0 0 0
76 31 1 0 0 0 0 0 0
76 32 1 1 1 1 1 1 1
76 34 1 0 0 0 0 0 0
76 113 1 1 0 0 0 0 0
76 146 0 0 0 1 1 1 1
76 237 1 0 0 0 0 0 0
76 251 0 0 0 0 0 0 1
76 287 1 0 0 0 0 0 0
76 307 1 0 0 0 0 0 0
76 319 1 0 0 0 0 0 0
76 386 1 0 0 0 0 0 0
77 15 1 0 0 0 0 0 0
77 37 1 0 0 0 0 0 0
77 40 1 1 1 0 0 0 0
77 41 1 0 0 0 0 0 0
77 42 1 0 0 0 0 0 0
77 49 1 1 1 1 1 1 1
77 60 0 0 1 1 1 1 1
77 75 1 1 1 1 1 1 1
77 78 0 0 1 1 0 0 0
77 86 0 0 0 1 1 1 1
77 103 0 0 1 1 1 1 1
77 127 0 1 1 1 1 1 1
77 145 1 0 0 0 0 0 0
77 146 1 1 1 0 0 0 0
77 148 1 0 0 0 0 0 0
77 204 1 0 0 0 0 0 0
77 227 1 0 0 0 0 0 0
77 245 1 0 0 0 0 0 0
77 307 1 0 0 0 0 0 0
77 377 1 0 0 0 0 0 0
77 378 1 0 0 0 0 0 0
77 379 1 0 0 0 0 0 0
77 380 1 0 0 0 0 0 0
77 407 1 0 0 0 0 0 0
77 408 1 0 0 0 0 0 0
77 476 1 0 0 0 0 0 0
78 16 1 0 0 0 0 0 0
78 48 1 0 0 0 0 0 0
78 53 0 1 1 1 1 1 0
78 54 1 0 0 0 0 0 0
78 70 0 1 1 1 0 0 0
78 89 1 0 0 0 0 0 0
78 136 1 1 1 1 1 1 1
78 141 1 0 0 0 0 0 0
78 143 1 0 0 0 0 0 0
78 195 1 0 0 0 0 0 0
78 216 1 0 0 0 0 0 0
78 260 1 0 0 0 0 0 0
78 291 1 0 0 0 0 0 0
78 323 1 0 0 0 0 0 0
78 345 0 0 0 0 1 1 0
78 464 1 0 0 0 0 0 0
78 469 0 0 0 0 0 0 1
78 470 1 0 0 0 0 0 0
79 33 1 0 0 0 0 0 0
79 53 0 0 0 1 0 0 0
79 54 1 1 1 1 1 1 1
79 56 1 0 0 0 0 0 0
79 81 1 0 0 0 0 0 0
79 96 0 1 1 1 0 0 0
79 101 1 1 1 1 1 1 1
79 136 1 0 0 0 0 0 0
79 145 0 0 0 1 1 1 1
79 151 1 1 1 1 1 1 1
79 153 1 0 0 0 0 0 0
79 155 0 0 1 1 1 1 1
79 182 1 0 0 0 0 0 0
79 209 1 0 0 0 0 0 0
79 217 1 0 0 0 0 0 0
79 246 0 0 0 0 1 1 1
79 261 0 0 0 0 0 1 0
79 283 1 0 0 0 0 0 0
79 315 1 0 0 0 0 0 0
79 337 1 0 0 0 0 0 0
79 360 0 0 0 0 1 1 1
79 378 1 0 0 0 0 0 0
79 416 1 0 0 0 0 0 0
79 421 1 0 0 0 0 0 0
79 423 1 0 0 0 0 0 0
79 455 0 0 0 0 0 0 1
79 470 1 0 0 0 0 0 0
79 491 0 0 0 0 1 1 1
80 6 1 1 1 1 1 1 1
80 10 1 0 0 0 0 0 0
80 52 1 1 1 1 1 1 1
80 57 1 0 0 0 0 0 0
80 74 1 0 0 0 0 0 0
80 126 1 1 1 1 1 1 1
80 134 1 1 1 1 1 1 1
80 205 1 0 0 0 0 0 0
80 222 1 0 0 0 0 0 0
80 263 1 0 0 0 0 0 0
80 270 1 0 0 0 0 0 0
80 282 0 0 0 0 0 0 1
80 288 1 0 0 0 0 0 0
80 301 1 0 0 0 0 0 0
80 373 1 0 0 0 0 0 0
80 413 1 0 0 0 0 0 0
80 428 1 0 0 0 0 0 0
80 442 1 0 0 0 0 0 0
80 478 1 0 0 0 0 0 0
80 479 1 0 0 0 0 0 0
81 16 1 1 1 1 1 1 1
81 21 1 1 1 1 0 0 0
81 30 1 0 0 0 0 0 0
81 38 0 0 1 0 0 0 0
81 47 1 1 0 0 0 0 0
81 105 1 0 0 0 0 0 0
81 132 1 0 0 0 0 0 0
81 142 1 0 0 0 0 0 0
81 171 0 0 0 0 0 0 1
81 242 1 0 0 0 0 0 0
81 260 0 0 0 0 0 0 1
81 266 1 0 0 0 0 0 0
81 284 1 0 0 0 0 0 0
81 285 1 0 0 0 0 0 0
81 330 1 0 0 0 0 0 0
81 412 1 0 0 0 0 0 0
81 426 1 0 0 0 0 0 0
81 437 1 0 0 0 0 0 0
82 27 1 0 0 0 0 0 0
82 49 1 0 0 0 0 0 0
82 50 0 0 1 1 1 1 1
82 52 1 1 1 1 0 0 0
82 60 0 0 0 1 1 1 1
82 88 1 1 1 1 1 1 1
82 91 0 0 0 0 0 0 1
82 97 1 0 0 0 0 0 0
82 115 1 0 0 0 0 0 0
82 146 0 0 0 1 0 0 0
82 168 0 0 0 0 0 1 1
82 170 0 0 0 0 0 1 0
82 205 0 0 0 0 0 0 1
82 217 1 0 0 0 0 0 0
82 251 1 0 0 0 0 0 0
82 256 1 0 0 0 0 0 0
82 326 0 0 0 0 0 0 1
82 335 0 0 1 1 1 1 1
82 397 1 0 0 0 0 0 0
82 425 1 0 0 0 0 0 0
82 427 1 0 0 0 0 0 0
82 429 1 0 0 0 0 0 0
82 465 1 0 0 0 0 0 0
83 10 1 0 0 0 0 0 0
83 33 1 1 1 1 0 0 0
83 39 0 0 1 1 0 0 0
83 45 0 0 1 1 0 0 0
83 55 1 0 0 0 0 0 0
83 58 1 1 0 0 0 0 0
83 96 1 1 1 1 1 1 0
83 116 1 0 0 0 0 0 0
83 124 1 0 0 0 0 0 0
83 185 1 0 0 0 0 0 0
83 268 0 0 0 0 0 0 1
83 307 1 0 0 0 0 0 0
83 319 1 0 0 0 0 0 0
83 324 1 0 0 0 0 0 0
83 385 1 0 0 0 0 0 0
83 451 1 0 0 0 0 0 0
83 453 1 0 0 0 0 0 0
84 13 1 0 0 0 0 0 0
84 49 0 0 1 1 1 1 0
84 76 1 0 0 0 0 0 0
84 98 1 0 0 0 0 0 0
84 102 0 0 1 1 1 1 1
84 104 1 0 0 0 0 0 0
84 107 1 0 0 0 0 0 0
84 125 1 1 1 1 0 1 1
84 126 1 0 0 0 0 0 0
84 145 1 0 0 0 0 0 0
84 214 1 0 0 0 0 0 0
84 355 1 0 0 0 0 0 0
84 433 1 0 0 0 0 0 0
84 440 1 0 0 0 0 0 0
85 6 1 0 0 0 0 0 0
85 18 1 0 0 0 0 0 0
85 58 0 0 1 1 1 0 0
85 67 1 0 0 0 0 0 0
85 71 1 0 0 0 0 0 0
85 87 1 0 0 0 0 0 0
85 142 1 0 0 0 0 0 0
85 145 1 0 0 0 0 0 0
85 153 1 1 1 1 1 0 0
85 156 1 1 1 1 1 1 1
85 237 0 0 0 0 0 0 1
85 248 1 0 0 0 0 0 0
85 281 1 0 0 0 0 0 0
85 360 1 0 0 0 0 0 0
85 423 0 0 0 0 1 0 0
86 18 1 1 0 0 0 0 0
86 32 1 0 0 0 0 0 0
86 46 0 0 1 1 1 0 1
